node,crop,irrigation,value,unit
24|PAKISTAN,cotton,rainfed,61.233000000000004,kgCO2eq/ha
24|PAKISTAN,fodder,irrigated,68.2821,kgCO2eq/ha
24|PAKISTAN,fodder,rainfed,29.9155,kgCO2eq/ha
24|PAKISTAN,fruit,irrigated,878.5699999999999,kgCO2eq/ha
24|PAKISTAN,pulses,irrigated,49.110099999999996,kgCO2eq/ha
24|PAKISTAN,pulses,rainfed,15.2776,kgCO2eq/ha
24|PAKISTAN,rice,irrigated,99.507,kgCO2eq/ha
24|PAKISTAN,rice,rainfed,49.745200000000004,kgCO2eq/ha
24|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
24|PAKISTAN,vegetables,rainfed,55.6555,kgCO2eq/ha
24|PAKISTAN,wheat,irrigated,93.1911,kgCO2eq/ha
24|PAKISTAN,wheat,rainfed,48.4916,kgCO2eq/ha
